timestamp_utc,channel,frequency_THz,piezo_V,current_mA
2026-03-03 12:41:36.061,8,434.829041,33.4420,90.1187
2026-03-03 12:41:36.572,8,434.829041,33.4555,90.1356
2026-03-03 12:41:37.090,8,434.829041,33.4690,90.1778
2026-03-03 12:41:37.594,8,434.829041,33.4825,90.1609
2026-03-03 12:41:38.095,8,434.829041,33.4420,90.1609
2026-03-03 12:41:38.601,8,434.829041,33.4825,90.1609
2026-03-03 12:41:39.100,8,434.829041,33.4690,90.1525
2026-03-03 12:41:39.601,8,434.829041,33.4285,90.1609
2026-03-03 12:41:40.095,8,434.829041,33.4690,90.1694
2026-03-03 12:41:40.607,8,434.829041,33.4555,90.1272
2026-03-03 12:41:41.116,8,434.829041,33.4285,90.2031
2026-03-03 12:41:41.617,8,434.829041,33.4285,90.1103
2026-03-03 12:41:42.122,8,434.829041,33.4420,90.1778
2026-03-03 12:41:42.629,8,434.829041,33.5095,90.1694
2026-03-03 12:41:43.132,8,434.829041,33.4555,90.1862
2026-03-03 12:41:43.625,8,434.829041,33.4690,90.1103
2026-03-03 12:41:44.149,8,434.829041,33.4960,90.1694
2026-03-03 12:41:44.664,8,434.829041,33.4150,90.1525
2026-03-03 12:41:45.167,8,434.829041,33.5095,90.1356
2026-03-03 12:41:45.673,8,434.829041,33.5230,90.1609
2026-03-03 12:41:46.177,8,434.829041,33.4420,90.1862
2026-03-03 12:41:46.684,8,434.829041,33.4555,90.2031
2026-03-03 12:41:47.183,8,434.829041,33.4690,90.1525
2026-03-03 12:41:47.686,8,434.829041,33.4420,90.1694
2026-03-03 12:41:48.194,8,434.829041,33.4285,90.1356
2026-03-03 12:41:48.696,8,434.829041,33.4690,90.1019
2026-03-03 12:41:49.252,8,434.829041,33.4825,90.1862
2026-03-03 12:41:49.794,8,434.829041,33.4420,90.1441
2026-03-03 12:41:50.359,8,434.829041,33.4825,90.1694
2026-03-03 12:41:50.901,8,434.829041,33.4555,90.1778
2026-03-03 12:41:51.442,8,434.829041,33.4150,90.1525
2026-03-03 12:41:51.974,8,434.829041,33.4555,90.1778
2026-03-03 12:41:52.489,8,434.829041,33.4285,90.1356
2026-03-03 12:41:52.996,8,434.829041,33.4825,90.1694
2026-03-03 12:41:53.492,8,434.829041,33.4420,90.0934
2026-03-03 12:41:54.010,8,434.829041,33.4960,90.1778
2026-03-03 12:41:54.511,8,434.829041,33.4420,90.1694
2026-03-03 12:41:55.028,8,434.829041,33.4690,90.1272
2026-03-03 12:41:55.530,8,434.829041,33.4555,90.1862
2026-03-03 12:41:56.035,8,434.829041,33.4420,90.1272
2026-03-03 12:41:56.543,8,434.829041,33.4690,90.1694
2026-03-03 12:41:57.044,8,434.829041,33.4555,90.1694
2026-03-03 12:41:57.546,8,434.829041,33.4420,90.1609
2026-03-03 12:41:58.051,8,434.829041,33.4690,90.1694
2026-03-03 12:41:58.551,8,434.829041,33.4555,90.1862
2026-03-03 12:41:59.064,8,434.829041,33.4420,90.1947
2026-03-03 12:41:59.570,8,434.829041,33.4690,90.1862
2026-03-03 12:42:00.087,8,434.829041,33.4555,90.1272
2026-03-03 12:42:00.588,8,434.829041,33.4555,90.1609
2026-03-03 12:42:01.097,8,434.829041,33.4825,90.1694
2026-03-03 12:42:01.597,8,434.829041,33.4420,90.1272
2026-03-03 12:42:02.106,8,434.829041,33.4420,90.1694
2026-03-03 12:42:02.612,8,434.829041,33.4825,90.1609
2026-03-03 12:42:03.123,8,434.829041,33.4420,90.1356
2026-03-03 12:42:03.619,8,434.829041,33.4150,90.1694
2026-03-03 12:42:04.119,8,434.829041,33.4420,90.1272
2026-03-03 12:42:04.613,8,434.829041,33.4555,90.1187
2026-03-03 12:42:05.111,8,434.829041,33.4555,90.1525
2026-03-03 12:42:05.612,8,434.829041,33.4960,90.1609
2026-03-03 12:42:06.115,8,434.829041,33.4420,90.1187
2026-03-03 12:42:06.624,8,434.829041,33.4420,90.1441
2026-03-03 12:42:07.133,8,434.829041,33.4420,90.1694
2026-03-03 12:42:07.640,8,434.829041,33.4960,90.1525
2026-03-03 12:42:08.146,8,434.829041,33.4420,90.1525
2026-03-03 12:42:08.649,8,434.829041,33.4690,90.1187
2026-03-03 12:42:09.150,8,434.829041,33.4555,90.1862
2026-03-03 12:42:09.652,8,434.829041,33.4555,90.1778
2026-03-03 12:42:10.154,8,434.829041,33.4690,90.1778
2026-03-03 12:42:10.650,8,434.829041,33.4285,90.1778
2026-03-03 12:42:11.172,8,434.829041,33.4555,90.1187
2026-03-03 12:42:11.679,8,434.829041,33.4825,90.1187
2026-03-03 12:42:12.181,8,434.829041,33.4420,90.1609
2026-03-03 12:42:12.680,8,434.829041,33.4960,90.1694
2026-03-03 12:42:13.192,8,434.829041,33.4690,90.1694
2026-03-03 12:42:13.695,8,434.829041,33.4555,90.1525
2026-03-03 12:42:14.249,8,434.829041,33.5230,90.1862
2026-03-03 12:42:14.796,8,434.829041,33.4555,90.1525
2026-03-03 12:42:15.350,8,434.829041,33.4420,90.1778
2026-03-03 12:42:15.897,8,434.829041,33.4555,90.2031
2026-03-03 12:42:16.441,8,434.829041,33.4555,90.1441
2026-03-03 12:42:16.973,8,434.829041,33.4555,90.1609
2026-03-03 12:42:17.482,8,434.829041,33.4690,90.1778
2026-03-03 12:42:17.996,8,434.829041,33.4285,90.1778
2026-03-03 12:42:18.498,8,434.829041,33.4555,90.1694
2026-03-03 12:42:19.009,8,434.829041,33.4690,90.1862
2026-03-03 12:42:19.519,8,434.829041,33.4825,90.1778
2026-03-03 12:42:20.029,8,434.829041,33.4555,90.1862
2026-03-03 12:42:20.532,8,434.829041,33.4420,90.1778
2026-03-03 12:42:21.039,8,434.829041,33.4825,90.1694
2026-03-03 12:42:21.544,8,434.829041,33.4555,90.1778
2026-03-03 12:42:22.050,8,434.829041,33.4690,90.1609
2026-03-03 12:42:22.544,8,434.829041,33.4555,90.1694
2026-03-03 12:42:23.054,8,434.829041,33.4825,90.1441
2026-03-03 12:42:23.572,8,434.829041,33.4555,90.1525
2026-03-03 12:42:24.076,8,434.829041,33.4825,90.1778
2026-03-03 12:42:24.580,8,434.829041,33.4420,90.1609
2026-03-03 12:42:25.089,8,434.829041,33.4690,90.1019
2026-03-03 12:42:25.594,8,434.829041,33.4690,90.1694
2026-03-03 12:42:26.085,8,434.829041,33.4690,90.1609
2026-03-03 12:42:26.594,8,434.829041,33.4690,90.1862
2026-03-03 12:42:27.098,8,434.829041,33.4015,90.2031
2026-03-03 12:42:27.602,8,434.829041,33.4555,90.1694
2026-03-03 12:42:28.096,8,434.829041,33.4690,90.1272
2026-03-03 12:42:28.610,8,434.829041,33.4690,90.1272
2026-03-03 12:42:29.128,8,434.829041,33.4555,90.1356
2026-03-03 12:42:29.623,8,434.829041,33.4555,90.1525
2026-03-03 12:42:30.136,8,434.829041,33.4420,90.1609
2026-03-03 12:42:30.630,8,434.829041,33.4690,90.1019
2026-03-03 12:42:31.128,8,434.829041,33.4555,90.1525
2026-03-03 12:42:31.635,8,434.829041,33.4420,90.1356
2026-03-03 12:42:32.135,8,434.829041,33.4555,90.1694
2026-03-03 12:42:32.634,8,434.829041,33.4690,90.1441
2026-03-03 12:42:33.144,8,434.829041,33.4555,90.1441
2026-03-03 12:42:33.650,8,434.829041,33.4690,90.1694
2026-03-03 12:42:34.159,8,434.829041,33.4555,90.1356
2026-03-03 12:42:34.667,8,434.829041,33.4690,90.1609
2026-03-03 12:42:35.169,8,434.829041,33.4420,90.1525
2026-03-03 12:42:35.678,8,434.829041,33.4555,90.1947
2026-03-03 12:42:36.179,8,434.829041,33.4555,90.1694
2026-03-03 12:42:36.682,8,434.829041,33.4555,90.1947
2026-03-03 12:42:37.181,8,434.829041,33.4285,90.1441
2026-03-03 12:42:37.697,8,434.829041,33.4555,90.1778
2026-03-03 12:42:38.250,8,434.829041,33.4420,90.0934
2026-03-03 12:42:38.801,8,434.829041,33.4555,90.1609
2026-03-03 12:42:39.349,8,434.829041,33.4555,90.1441
2026-03-03 12:42:39.891,8,434.829041,33.4555,90.1862
2026-03-03 12:42:40.441,8,434.829041,33.5095,90.1441
2026-03-03 12:42:40.974,8,434.829041,33.4420,90.1272
2026-03-03 12:42:41.485,8,434.829041,33.4555,90.1356
2026-03-03 12:42:41.985,8,434.829041,33.4420,90.1441
2026-03-03 12:42:42.485,8,434.829041,33.4825,90.1778
2026-03-03 12:42:42.995,8,434.829041,33.4420,90.1272
2026-03-03 12:42:43.495,8,434.829041,33.4555,90.1609
2026-03-03 12:42:44.003,8,434.829041,33.4420,90.1356
2026-03-03 12:42:44.511,8,434.829041,33.4690,90.1862
2026-03-03 12:42:45.024,8,434.829041,33.4825,90.1609
2026-03-03 12:42:45.532,8,434.829041,33.4555,90.1441
2026-03-03 12:42:46.034,8,434.829041,33.4420,90.1187
2026-03-03 12:42:46.534,8,434.829041,33.4825,90.1778
2026-03-03 12:42:47.043,8,434.829041,33.4420,90.1356
2026-03-03 12:42:47.553,8,434.829041,33.4150,90.1694
2026-03-03 12:42:48.053,8,434.829041,33.4690,90.1862
2026-03-03 12:42:48.548,8,434.829041,33.4690,90.1272
2026-03-03 12:42:49.057,8,434.829041,33.4555,90.1947
2026-03-03 12:42:49.574,8,434.829041,33.4555,90.1441
2026-03-03 12:42:50.088,8,434.829041,33.4150,90.1525
2026-03-03 12:42:50.580,8,434.829041,33.4420,90.1778
2026-03-03 12:42:51.086,8,434.829041,33.4825,90.1609
2026-03-03 12:42:51.591,8,434.829041,33.4555,90.1947
2026-03-03 12:42:52.107,8,434.829041,33.4420,90.1103
2026-03-03 12:42:52.613,8,434.829041,33.4150,90.1441
2026-03-03 12:42:53.111,8,434.829041,33.4015,90.1862
2026-03-03 12:42:53.611,8,434.829041,33.4690,90.1694
2026-03-03 12:42:54.118,8,434.829041,33.4285,90.1609
2026-03-03 12:42:54.628,8,434.829041,33.4555,90.1356
2026-03-03 12:42:55.134,8,434.829041,33.4555,90.1947
2026-03-03 12:42:55.636,8,434.829041,33.4285,90.1862
2026-03-03 12:42:56.143,8,434.829041,33.4825,90.1778
2026-03-03 12:42:56.644,8,434.829041,33.4420,90.1525
2026-03-03 12:42:57.155,8,434.829041,33.4555,90.1694
2026-03-03 12:42:57.665,8,434.829041,33.4420,90.1019
2026-03-03 12:42:58.176,8,434.829041,33.4690,90.1694
2026-03-03 12:42:58.680,8,434.829041,33.4690,90.0934
2026-03-03 12:42:59.181,8,434.829041,33.4690,90.1272
2026-03-03 12:42:59.684,8,434.829041,33.4150,90.2031
2026-03-03 12:43:00.185,8,434.829041,33.4285,90.1694
2026-03-03 12:43:00.688,8,434.829041,33.4420,90.1778
2026-03-03 12:43:01.196,8,434.829041,33.4420,90.1441
2026-03-03 12:43:01.690,8,434.829041,33.4420,90.1778
2026-03-03 12:43:02.259,8,434.829041,33.4420,90.1778
2026-03-03 12:43:02.810,8,434.829041,33.4555,90.1103
2026-03-03 12:43:03.357,8,434.829041,33.4420,90.1609
2026-03-03 12:43:03.900,8,434.829041,33.4690,90.1356
2026-03-03 12:43:04.450,8,434.829041,33.4690,90.1272
2026-03-03 12:43:04.974,8,434.829041,33.4555,90.1525
2026-03-03 12:43:05.478,8,434.829041,33.4555,90.1525
2026-03-03 12:43:05.986,8,434.829041,33.4555,90.1778
2026-03-03 12:43:06.485,8,434.829041,33.4555,90.1862
2026-03-03 12:43:07.009,8,434.829041,33.4690,90.1609
2026-03-03 12:43:07.507,8,434.829041,33.4420,90.1525
2026-03-03 12:43:08.011,8,434.829041,33.4825,90.1103
2026-03-03 12:43:08.517,8,434.829041,33.4285,90.1862
2026-03-03 12:43:09.028,8,434.829041,33.4825,90.1862
2026-03-03 12:43:09.541,8,434.829041,33.4285,90.1441
2026-03-03 12:43:10.049,8,434.829041,33.4420,90.1694
2026-03-03 12:43:10.556,8,434.829041,33.4420,90.1441
2026-03-03 12:43:11.063,8,434.829041,33.4285,90.1525
2026-03-03 12:43:11.570,8,434.829041,33.4555,90.1103
2026-03-03 12:43:12.078,8,434.829041,33.4825,90.1947
2026-03-03 12:43:12.584,8,434.829041,33.4150,90.1441
2026-03-03 12:43:13.086,8,434.829041,33.4420,90.1187
2026-03-03 12:43:13.586,8,434.829041,33.4555,90.1778
2026-03-03 12:43:14.082,8,434.829041,33.4420,90.1694
2026-03-03 12:43:14.585,8,434.829041,33.4690,90.1609
2026-03-03 12:43:15.084,8,434.829041,33.4555,90.1525
2026-03-03 12:43:15.596,8,434.829041,33.4285,90.1778
2026-03-03 12:43:16.103,8,434.829041,33.4285,90.1947
2026-03-03 12:43:16.600,8,434.829041,33.4420,90.1947
2026-03-03 12:43:17.104,8,434.829041,33.4690,90.1103
2026-03-03 12:43:17.603,8,434.829041,33.4555,90.1778
2026-03-03 12:43:18.114,8,434.829041,33.4015,90.1694
2026-03-03 12:43:18.613,8,434.829041,33.4420,90.1441
2026-03-03 12:43:19.114,8,434.829041,33.4690,90.1694
2026-03-03 12:43:19.618,8,434.829041,33.4960,90.1862
2026-03-03 12:43:20.124,8,434.829041,33.4015,90.1525
2026-03-03 12:43:20.627,8,434.829041,33.4285,90.1609
2026-03-03 12:43:21.148,8,434.829041,33.4555,90.1272
2026-03-03 12:43:21.663,8,434.829041,33.4555,90.1862
2026-03-03 12:43:22.158,8,434.829041,33.4555,90.1525
2026-03-03 12:43:22.661,8,434.829041,33.4420,90.1356
2026-03-03 12:43:23.167,8,434.829041,33.5095,90.1272
2026-03-03 12:43:23.677,8,434.829041,33.4825,90.1947
2026-03-03 12:43:24.180,8,434.829041,33.4690,90.1525
2026-03-03 12:43:24.680,8,434.829041,33.5095,90.1525
2026-03-03 12:43:25.187,8,434.829041,33.4555,90.1187
2026-03-03 12:43:25.689,8,434.829041,33.4690,90.1272
2026-03-03 12:43:26.193,8,434.829041,33.4690,90.1103
2026-03-03 12:43:26.695,8,434.829041,33.4690,90.1441
2026-03-03 12:43:27.249,8,434.829041,33.4420,90.1103
2026-03-03 12:43:27.805,8,434.829041,33.4285,90.1356
2026-03-03 12:43:28.350,8,434.829041,33.4555,90.1609
2026-03-03 12:43:28.893,8,434.829041,33.4690,90.1525
2026-03-03 12:43:29.437,8,434.829041,33.4690,90.1103
2026-03-03 12:43:29.974,8,434.829041,33.4690,90.1609
2026-03-03 12:43:30.492,8,434.829041,33.5095,90.1862
2026-03-03 12:43:30.995,8,434.829041,33.4285,90.1609
2026-03-03 12:43:31.499,8,434.829041,33.4555,90.1862
2026-03-03 12:43:31.998,8,434.829041,33.4555,90.1778
2026-03-03 12:43:32.503,8,434.829041,33.4555,90.1778
2026-03-03 12:43:33.001,8,434.829041,33.4555,90.1778
2026-03-03 12:43:33.511,8,434.829041,33.4285,90.1694
2026-03-03 12:43:34.015,8,434.829041,33.4555,90.1609
2026-03-03 12:43:34.529,8,434.829041,33.4555,90.1609
2026-03-03 12:43:35.034,8,434.829041,33.4690,90.1525
2026-03-03 12:43:35.548,8,434.829041,33.4555,90.1356
2026-03-03 12:43:36.048,8,434.829041,33.4690,90.1525
2026-03-03 12:43:36.564,8,434.829041,33.4690,90.1356
2026-03-03 12:43:37.077,8,434.829041,33.4420,90.1187
2026-03-03 12:43:37.579,8,434.829041,33.4555,90.1778
2026-03-03 12:43:38.082,8,434.829041,33.4555,90.1694
2026-03-03 12:43:38.587,8,434.829041,33.4420,90.1525
2026-03-03 12:43:39.083,8,434.829041,33.4825,90.1356
2026-03-03 12:43:39.600,8,434.829041,33.4825,90.1778
2026-03-03 12:43:40.099,8,434.829041,33.4555,90.1103
2026-03-03 12:43:40.595,8,434.829041,33.4555,90.1862
2026-03-03 12:43:41.096,8,434.829041,33.4825,90.1862
2026-03-03 12:43:41.614,8,434.829041,33.4555,90.1862
2026-03-03 12:43:42.111,8,434.829041,33.4285,90.1778
2026-03-03 12:43:42.629,8,434.829041,33.4420,90.1272
2026-03-03 12:43:43.128,8,434.829041,33.4555,90.1694
2026-03-03 12:43:43.636,8,434.829041,33.4285,90.1525
2026-03-03 12:43:44.130,8,434.829041,33.4420,90.1356
2026-03-03 12:43:44.645,8,434.829041,33.4420,90.1103
2026-03-03 12:43:45.149,8,434.829041,33.4555,90.1609
2026-03-03 12:43:45.657,8,434.829041,33.4420,90.1525
2026-03-03 12:43:46.156,8,434.829041,33.4285,90.1862
2026-03-03 12:43:46.682,8,434.829041,33.4420,90.1356
2026-03-03 12:43:47.176,8,434.829041,33.4690,90.1272
2026-03-03 12:43:47.679,8,434.829041,33.4825,90.1947
2026-03-03 12:43:48.188,8,434.829041,33.4285,90.1356
2026-03-03 12:43:48.690,8,434.829041,33.4285,90.1272
2026-03-03 12:43:49.184,8,434.829041,33.4285,90.1609
2026-03-03 12:43:49.686,8,434.829041,33.4555,90.1272
2026-03-03 12:43:50.186,8,434.829041,33.4555,90.1019
2026-03-03 12:43:50.692,8,434.829041,33.5095,90.1103
2026-03-03 12:43:51.250,8,434.829041,33.4285,90.1272
2026-03-03 12:43:51.794,8,434.829041,33.4285,90.1694
2026-03-03 12:43:52.338,8,434.829041,33.4555,90.1778
2026-03-03 12:43:52.886,8,434.829041,33.4690,90.1525
2026-03-03 12:43:53.428,8,434.829041,33.4825,90.1694
2026-03-03 12:43:53.974,8,434.829041,33.5095,90.1609
2026-03-03 12:43:54.485,8,434.829041,33.4555,90.1272
2026-03-03 12:43:54.989,8,434.829041,33.4285,90.1272
2026-03-03 12:43:55.497,8,434.829041,33.4285,90.1272
2026-03-03 12:43:55.996,8,434.829041,33.4690,90.1356
2026-03-03 12:43:56.513,8,434.829041,33.4420,90.1525
2026-03-03 12:43:57.016,8,434.829041,33.4420,90.1356
2026-03-03 12:43:57.518,8,434.829041,33.4555,90.1778
2026-03-03 12:43:58.024,8,434.829041,33.4555,90.1272
2026-03-03 12:43:58.531,8,434.829041,33.4420,90.1694
2026-03-03 12:43:59.031,8,434.829041,33.4555,90.1778
2026-03-03 12:43:59.541,8,434.829041,33.4825,90.1609
2026-03-03 12:44:00.045,8,434.829041,33.4960,90.1356
2026-03-03 12:44:00.549,8,434.829041,33.4555,90.1778
2026-03-03 12:44:01.048,8,434.829041,33.4960,90.1272
2026-03-03 12:44:01.560,8,434.829041,33.4555,90.1947
2026-03-03 12:44:02.065,8,434.829041,33.4825,90.1272
2026-03-03 12:44:02.572,8,434.829041,33.4285,90.1525
2026-03-03 12:44:03.079,8,434.829041,33.4690,90.1187
2026-03-03 12:44:03.584,8,434.829041,33.4690,90.1609
2026-03-03 12:44:04.086,8,434.829041,33.4420,90.1441
2026-03-03 12:44:04.594,8,434.829041,33.4285,90.1694
2026-03-03 12:44:05.100,8,434.829041,33.4420,90.1525
2026-03-03 12:44:05.605,8,434.829041,33.4555,90.1441
2026-03-03 12:44:06.103,8,434.829041,33.4555,90.1778
2026-03-03 12:44:06.608,8,434.829041,33.4555,90.1525
2026-03-03 12:44:07.111,8,434.829041,33.4690,90.1694
2026-03-03 12:44:07.615,8,434.829041,33.4150,90.1525
2026-03-03 12:44:08.117,8,434.829041,33.4015,90.1356
2026-03-03 12:44:08.627,8,434.829041,33.4690,90.1609
2026-03-03 12:44:09.128,8,434.829041,33.4555,90.1525
2026-03-03 12:44:09.672,8,434.829041,33.4825,90.1694
2026-03-03 12:44:10.178,8,434.829041,33.4555,90.1778
2026-03-03 12:44:10.682,8,434.829041,33.4555,90.1609
2026-03-03 12:44:11.183,8,434.829041,33.4825,90.1694
2026-03-03 12:44:11.684,8,434.829041,33.4690,90.1609
2026-03-03 12:44:12.185,8,434.829041,33.4690,90.1356
2026-03-03 12:44:12.684,8,434.829041,33.4285,90.1187
2026-03-03 12:44:13.185,8,434.829041,33.4420,90.1441
2026-03-03 12:44:13.698,8,434.829041,33.4420,90.1862
2026-03-03 12:44:14.251,8,434.829041,33.4555,90.1441
2026-03-03 12:44:14.794,8,434.829041,33.4555,90.1609
2026-03-03 12:44:15.341,8,434.829041,33.4420,90.1862
2026-03-03 12:44:15.889,8,434.829041,33.4285,90.1356
2026-03-03 12:44:16.443,8,434.829041,33.4420,90.1862
2026-03-03 12:44:16.974,8,434.829041,33.4285,90.0934
2026-03-03 12:44:17.478,8,434.829041,33.4690,90.1525
2026-03-03 12:44:17.982,8,434.829041,33.4690,90.1356
2026-03-03 12:44:18.485,8,434.829041,33.4150,90.1609
2026-03-03 12:44:18.990,8,434.829041,33.5095,90.1272
2026-03-03 12:44:19.485,8,434.829041,33.4960,90.1694
2026-03-03 12:44:19.985,8,434.829041,33.4690,90.1609
2026-03-03 12:44:20.492,8,434.829041,33.4555,90.1441
2026-03-03 12:44:20.997,8,434.829041,33.4825,90.1525
2026-03-03 12:44:21.499,8,434.829041,33.4150,90.1609
2026-03-03 12:44:22.000,8,434.829041,33.4555,90.1441
2026-03-03 12:44:22.512,8,434.829041,33.4690,90.1694
2026-03-03 12:44:23.015,8,434.829041,33.4690,90.1356
2026-03-03 12:44:23.521,8,434.829041,33.4690,90.1778
2026-03-03 12:44:24.022,8,434.829041,33.4285,90.1441
2026-03-03 12:44:24.529,8,434.829041,33.4555,90.1525
2026-03-03 12:44:25.045,8,434.829041,33.4555,90.1019
2026-03-03 12:44:25.548,8,434.829041,33.4690,90.1609
2026-03-03 12:44:26.060,8,434.829041,33.4420,90.1862
2026-03-03 12:44:26.555,8,434.829041,33.4690,90.1609
2026-03-03 12:44:27.056,8,434.829041,33.4420,90.1609
2026-03-03 12:44:27.569,8,434.829041,33.4150,90.1356
2026-03-03 12:44:28.075,8,434.829041,33.4285,90.1525
2026-03-03 12:44:28.581,8,434.829041,33.4690,90.1609
2026-03-03 12:44:29.081,8,434.829041,33.4825,90.1778
2026-03-03 12:44:29.589,8,434.829041,33.4690,90.1525
2026-03-03 12:44:30.092,8,434.829041,33.4420,90.1778
2026-03-03 12:44:30.600,8,434.829041,33.4420,90.1103
2026-03-03 12:44:31.096,8,434.829041,33.4690,90.1862
2026-03-03 12:44:31.608,8,434.829041,33.4825,90.1525
2026-03-03 12:44:32.108,8,434.829041,33.4555,90.1525
2026-03-03 12:44:32.608,8,434.829041,33.4555,90.1694
2026-03-03 12:44:33.115,8,434.829041,33.4690,90.1356
2026-03-03 12:44:33.624,8,434.829041,33.4690,90.1862
2026-03-03 12:44:34.130,8,434.829041,33.4285,90.1694
2026-03-03 12:44:34.636,8,434.829041,33.4960,90.1694
2026-03-03 12:44:35.135,8,434.829041,33.4555,90.1694
2026-03-03 12:44:35.654,8,434.829041,33.4420,90.1778
2026-03-03 12:44:36.152,8,434.829041,33.4420,90.1778
2026-03-03 12:44:36.660,8,434.829041,33.4690,90.1778
2026-03-03 12:44:37.168,8,434.829041,33.4690,90.1272
2026-03-03 12:44:37.677,8,434.829041,33.4420,90.1609
2026-03-03 12:44:38.195,8,434.829041,33.4555,90.1187
2026-03-03 12:44:38.698,8,434.829041,33.4555,90.1694
2026-03-03 12:44:39.249,8,434.829041,33.4555,90.1609
2026-03-03 12:44:39.795,8,434.829041,33.4690,90.1441
2026-03-03 12:44:40.341,8,434.829041,33.4555,90.1862
2026-03-03 12:44:40.887,8,434.829041,33.4690,90.1272
2026-03-03 12:44:41.435,8,434.829041,33.4555,90.1862
2026-03-03 12:44:41.974,8,434.829041,33.4420,90.1103
2026-03-03 12:44:42.493,8,434.829041,33.5095,90.1356
2026-03-03 12:44:43.003,8,434.829041,33.5230,90.1947
2026-03-03 12:44:43.500,8,434.829041,33.4690,90.1525
2026-03-03 12:44:44.002,8,434.829041,33.4420,90.1441
2026-03-03 12:44:44.498,8,434.829041,33.4555,90.1778
2026-03-03 12:44:44.994,8,434.829041,33.4690,90.1272
2026-03-03 12:44:45.495,8,434.829041,33.4555,90.1609
2026-03-03 12:44:46.003,8,434.829041,33.4555,90.1694
2026-03-03 12:44:46.509,8,434.829041,33.4015,90.1272
2026-03-03 12:44:47.012,8,434.829041,33.4420,90.1609
2026-03-03 12:44:47.518,8,434.829041,33.4555,90.1272
2026-03-03 12:44:48.010,8,434.829041,33.4555,90.1356
2026-03-03 12:44:48.513,8,434.829041,33.4690,90.1525
2026-03-03 12:44:49.009,8,434.829041,33.4825,90.1609
2026-03-03 12:44:49.508,8,434.829041,33.4555,90.1525
2026-03-03 12:44:50.009,8,434.829041,33.4420,90.1441
2026-03-03 12:44:50.529,8,434.829041,33.4825,90.1609
2026-03-03 12:44:51.032,8,434.829041,33.4420,90.1862
2026-03-03 12:44:51.533,8,434.829041,33.4555,90.1272
2026-03-03 12:44:52.035,8,434.829041,33.4150,90.1947
2026-03-03 12:44:52.545,8,434.829041,33.4690,90.1441
2026-03-03 12:44:53.057,8,434.829041,33.4555,90.1103
2026-03-03 12:44:53.558,8,434.829041,33.4825,90.1019
2026-03-03 12:44:54.067,8,434.829041,33.4150,90.1187
2026-03-03 12:44:54.584,8,434.829041,33.4555,90.1778
2026-03-03 12:44:55.087,8,434.829041,33.4285,90.1019
2026-03-03 12:44:55.590,8,434.829041,33.5365,90.1609
2026-03-03 12:44:56.094,8,434.829041,33.4420,90.1609
