timestamp_utc,channel,frequency_THz,piezo_V,current_mA
2026-03-03 15:34:10.151,8,434.829040,33.3745,90.1356
2026-03-03 15:34:10.651,8,434.829040,33.3745,90.1187
2026-03-03 15:34:11.157,8,434.829040,33.3880,90.1525
2026-03-03 15:34:11.664,8,434.829040,33.3880,90.1609
2026-03-03 15:34:12.171,8,434.829040,33.3880,90.1525
2026-03-03 15:34:12.672,8,434.829040,33.3610,90.1694
2026-03-03 15:34:13.177,8,434.829040,33.3745,90.1441
2026-03-03 15:34:13.680,8,434.829040,33.4285,90.1947
2026-03-03 15:34:14.198,8,434.829040,33.4015,90.1019
2026-03-03 15:34:14.694,8,434.829040,33.3745,90.1356
2026-03-03 15:34:15.257,8,434.829040,33.3745,90.1272
2026-03-03 15:34:15.813,8,434.829040,33.4150,90.1525
2026-03-03 15:34:16.362,8,434.829040,33.4690,90.1441
2026-03-03 15:34:16.906,8,434.829040,33.4555,90.1778
2026-03-03 15:34:17.466,8,434.829040,33.4015,90.1525
2026-03-03 15:34:17.974,8,434.829040,33.4285,90.1694
2026-03-03 15:34:18.480,8,434.829040,33.4150,90.1778
2026-03-03 15:34:18.984,8,434.829040,33.3745,90.1609
2026-03-03 15:34:19.491,8,434.829040,33.3880,90.1272
2026-03-03 15:34:19.993,8,434.829040,33.3610,90.1862
2026-03-03 15:34:20.503,8,434.829040,33.3880,90.1272
2026-03-03 15:34:21.007,8,434.829040,33.4015,90.1272
2026-03-03 15:34:21.503,8,434.829040,33.3880,90.0934
2026-03-03 15:34:22.001,8,434.829040,33.3745,90.1441
2026-03-03 15:34:22.499,8,434.829040,33.3880,90.1862
2026-03-03 15:34:23.026,8,434.829040,33.3745,90.1778
2026-03-03 15:34:23.535,8,434.829040,33.4015,90.1525
2026-03-03 15:34:24.040,8,434.829040,33.3880,90.1272
2026-03-03 15:34:24.546,8,434.829040,33.3745,90.1862
2026-03-03 15:34:25.050,8,434.829040,33.3880,90.1694
2026-03-03 15:34:25.563,8,434.829040,33.4150,90.1525
2026-03-03 15:34:26.061,8,434.829040,33.3745,90.1947
2026-03-03 15:34:26.569,8,434.829040,33.4015,90.1947
2026-03-03 15:34:27.076,8,434.829040,33.4150,90.1862
2026-03-03 15:34:27.579,8,434.829040,33.3880,90.1272
2026-03-03 15:34:28.096,8,434.829040,33.3745,90.1356
2026-03-03 15:34:28.595,8,434.829040,33.4150,90.1103
2026-03-03 15:34:29.094,8,434.829040,33.4015,90.1356
2026-03-03 15:34:29.603,8,434.829040,33.3610,90.1862
2026-03-03 15:34:30.119,8,434.829040,33.3880,90.1778
2026-03-03 15:34:30.628,8,434.829040,33.4015,90.0850
2026-03-03 15:34:31.135,8,434.829040,33.4015,90.1356
2026-03-03 15:34:31.633,8,434.829040,33.4150,90.1609
2026-03-03 15:34:32.139,8,434.829040,33.3745,90.1441
2026-03-03 15:34:32.640,8,434.829040,33.4015,90.1694
2026-03-03 15:34:33.163,8,434.829040,33.4015,90.1609
2026-03-03 15:34:33.665,8,434.829040,33.3880,90.1356
2026-03-03 15:34:34.171,8,434.829040,33.3745,90.1947
2026-03-03 15:34:34.679,8,434.829040,33.4015,90.1609
2026-03-03 15:34:35.197,8,434.829040,33.4150,90.1609
2026-03-03 15:34:35.749,8,434.829040,33.4285,90.1525
2026-03-03 15:34:36.302,8,434.829040,33.3745,90.1356
2026-03-03 15:34:36.843,8,434.829040,33.3880,90.2031
2026-03-03 15:34:37.391,8,434.829040,33.3745,90.1862
2026-03-03 15:34:37.938,8,434.829040,33.3880,90.1441
2026-03-03 15:34:38.474,8,434.829040,33.3880,90.1356
2026-03-03 15:34:38.980,8,434.829040,33.4150,90.2031
2026-03-03 15:34:39.478,8,434.829040,33.3745,90.1694
2026-03-03 15:34:39.980,8,434.829040,33.4015,90.1694
2026-03-03 15:34:40.484,8,434.829040,33.3610,90.1609
2026-03-03 15:34:40.989,8,434.829040,33.3880,90.1609
2026-03-03 15:34:41.487,8,434.829040,33.4015,90.1778
2026-03-03 15:34:41.995,8,434.829040,33.4015,90.1694
2026-03-03 15:34:42.494,8,434.829040,33.3610,90.1778
2026-03-03 15:34:43.003,8,434.829040,33.3880,90.1947
2026-03-03 15:34:43.500,8,434.829040,33.3745,90.1441
2026-03-03 15:34:44.007,8,434.829040,33.4150,90.1694
2026-03-03 15:34:44.510,8,434.829040,33.4015,90.1187
2026-03-03 15:34:45.014,8,434.829040,33.3745,90.1778
2026-03-03 15:34:45.516,8,434.829040,33.4150,90.1019
2026-03-03 15:34:46.016,8,434.829040,33.3745,90.1694
2026-03-03 15:34:46.522,8,434.829040,33.3880,90.1356
2026-03-03 15:34:47.025,8,434.829040,33.3880,90.1778
2026-03-03 15:34:47.531,8,434.829040,33.4015,90.1103
2026-03-03 15:34:48.032,8,434.829040,33.4015,90.1019
2026-03-03 15:34:48.534,8,434.829040,33.4015,90.2031
2026-03-03 15:34:49.031,8,434.829040,33.3880,90.1525
2026-03-03 15:34:49.545,8,434.829040,33.3880,90.1862
2026-03-03 15:34:50.044,8,434.829040,33.3880,90.1947
2026-03-03 15:34:50.550,8,434.829040,33.3880,90.1525
2026-03-03 15:34:51.053,8,434.829040,33.3880,90.1609
2026-03-03 15:34:51.573,8,434.829040,33.3745,90.1103
2026-03-03 15:34:52.077,8,434.829040,33.3880,90.1441
2026-03-03 15:34:52.585,8,434.829040,33.3745,90.1862
2026-03-03 15:34:53.086,8,434.829040,33.3745,90.1525
2026-03-03 15:34:53.586,8,434.829040,33.3880,90.1609
2026-03-03 15:34:54.081,8,434.829040,33.3610,90.1609
2026-03-03 15:34:54.596,8,434.829040,33.3880,90.1441
2026-03-03 15:34:55.116,8,434.829040,33.3880,90.1441
2026-03-03 15:34:55.618,8,434.829040,33.3745,90.1609
2026-03-03 15:34:56.131,8,434.829040,33.4015,90.2031
2026-03-03 15:34:56.653,8,434.829040,33.4015,90.1525
2026-03-03 15:34:57.157,8,434.829040,33.4150,90.1694
2026-03-03 15:34:57.654,8,434.829040,33.3745,90.1862
2026-03-03 15:34:58.180,8,434.829040,33.4015,90.1272
2026-03-03 15:34:58.681,8,434.829040,33.3880,90.1019
2026-03-03 15:34:59.182,8,434.829040,33.4015,90.1694
2026-03-03 15:34:59.685,8,434.829040,33.3745,90.1862
2026-03-03 15:35:00.193,8,434.829040,33.4015,90.1862
2026-03-03 15:35:00.698,8,434.829040,33.3610,90.1609
2026-03-03 15:35:01.198,8,434.829040,33.3745,90.1609
2026-03-03 15:35:01.697,8,434.829040,33.4015,90.1356
2026-03-03 15:35:02.261,8,434.829040,33.4015,90.1272
2026-03-03 15:35:02.809,8,434.829040,33.3745,90.1272
2026-03-03 15:35:03.353,8,434.829040,33.3880,90.1525
2026-03-03 15:35:03.898,8,434.829040,33.3880,90.1525
2026-03-03 15:35:04.441,8,434.829040,33.3610,90.1525
2026-03-03 15:35:04.974,8,434.829040,33.3880,90.1441
2026-03-03 15:35:05.474,8,434.829040,33.3610,90.1947
2026-03-03 15:35:05.980,8,434.829040,33.4015,90.1609
2026-03-03 15:35:06.474,8,434.829040,33.3475,90.1441
2026-03-03 15:35:06.978,8,434.829040,33.3745,90.1187
2026-03-03 15:35:07.474,8,434.829040,33.3880,90.1778
2026-03-03 15:35:07.981,8,434.829040,33.3880,90.1441
2026-03-03 15:35:08.489,8,434.829040,33.3610,90.1525
2026-03-03 15:35:09.007,8,434.829040,33.4015,90.1609
2026-03-03 15:35:09.513,8,434.829040,33.4015,90.1609
2026-03-03 15:35:10.027,8,434.829040,33.3880,90.1609
2026-03-03 15:35:10.523,8,434.829040,33.3880,90.1609
2026-03-03 15:35:11.044,8,434.829040,33.3745,90.1103
2026-03-03 15:35:11.549,8,434.829040,33.4015,90.1694
2026-03-03 15:35:12.059,8,434.829040,33.4015,90.1694
2026-03-03 15:35:12.555,8,434.829040,33.4285,90.1947
2026-03-03 15:35:13.062,8,434.829040,33.4015,90.1441
2026-03-03 15:35:13.573,8,434.829040,33.3880,90.1441
2026-03-03 15:35:14.102,8,434.829040,33.3745,90.1525
2026-03-03 15:35:14.599,8,434.829040,33.3610,90.1609
2026-03-03 15:35:15.097,8,434.829040,33.4420,90.1441
2026-03-03 15:35:15.595,8,434.829040,33.4015,90.1525
2026-03-03 15:35:16.099,8,434.829040,33.3610,90.1609
2026-03-03 15:35:16.625,8,434.829040,33.4015,90.1694
2026-03-03 15:35:17.133,8,434.829040,33.3745,90.1525
2026-03-03 15:35:17.637,8,434.829040,33.4150,90.1525
2026-03-03 15:35:18.135,8,434.829040,33.4015,90.1187
2026-03-03 15:35:18.643,8,434.829040,33.4285,90.1272
2026-03-03 15:35:19.149,8,434.829040,33.4015,90.1441
2026-03-03 15:35:19.653,8,434.829040,33.4150,90.1356
2026-03-03 15:35:20.158,8,434.829040,33.3880,90.1441
2026-03-03 15:35:20.667,8,434.829040,33.3610,90.1525
2026-03-03 15:35:21.169,8,434.829040,33.3880,90.1103
2026-03-03 15:35:21.686,8,434.829040,33.4015,90.1609
2026-03-03 15:35:22.196,8,434.829040,33.3745,90.1272
2026-03-03 15:35:22.698,8,434.829040,33.3610,90.1187
2026-03-03 15:35:23.253,8,434.829040,33.3745,90.1694
2026-03-03 15:35:23.808,8,434.829040,33.4015,90.1441
2026-03-03 15:35:24.351,8,434.829040,33.4015,90.1694
2026-03-03 15:35:24.895,8,434.829040,33.4150,90.1356
2026-03-03 15:35:25.436,8,434.829040,33.4015,90.1862
2026-03-03 15:35:25.974,8,434.829040,33.4015,90.1441
2026-03-03 15:35:26.488,8,434.829040,33.3880,90.1862
2026-03-03 15:35:27.007,8,434.829040,33.4150,90.0934
2026-03-03 15:35:27.512,8,434.829040,33.3880,90.1694
2026-03-03 15:35:28.017,8,434.829040,33.4015,90.1187
2026-03-03 15:35:28.530,8,434.829040,33.3880,90.1778
2026-03-03 15:35:29.027,8,434.829040,33.3880,90.1441
2026-03-03 15:35:29.537,8,434.829040,33.4420,90.1441
2026-03-03 15:35:30.041,8,434.829040,33.3745,90.1862
2026-03-03 15:35:30.551,8,434.829040,33.3880,90.1525
2026-03-03 15:35:31.063,8,434.829040,33.3745,90.2031
2026-03-03 15:35:31.573,8,434.829040,33.4015,90.1441
2026-03-03 15:35:32.065,8,434.829040,33.3610,90.1694
2026-03-03 15:35:32.579,8,434.829040,33.4015,90.1272
2026-03-03 15:35:33.076,8,434.829040,33.3745,90.1272
2026-03-03 15:35:33.591,8,434.829040,33.4015,90.1525
2026-03-03 15:35:34.096,8,434.829040,33.4150,90.1862
2026-03-03 15:35:34.604,8,434.829040,33.3475,90.1272
2026-03-03 15:35:35.102,8,434.829040,33.4015,90.1441
2026-03-03 15:35:35.617,8,434.829040,33.3880,90.1862
2026-03-03 15:35:36.118,8,434.829040,33.4015,90.1525
2026-03-03 15:35:36.632,8,434.829040,33.4015,90.1441
2026-03-03 15:35:37.141,8,434.829040,33.3610,90.1862
2026-03-03 15:35:37.649,8,434.829040,33.4015,90.2031
2026-03-03 15:35:38.145,8,434.829040,33.4015,90.1441
2026-03-03 15:35:38.673,8,434.829040,33.4015,90.1187
2026-03-03 15:35:39.185,8,434.829040,33.3745,90.1609
2026-03-03 15:35:39.688,8,434.829040,33.3745,90.1862
2026-03-03 15:35:40.194,8,434.829040,33.3610,90.1525
2026-03-03 15:35:40.767,8,434.829040,33.3745,90.1778
2026-03-03 15:35:41.312,8,434.829040,33.4015,90.1609
2026-03-03 15:35:41.860,8,434.829040,33.3475,90.0850
2026-03-03 15:35:42.431,8,434.829040,33.4015,90.1019
2026-03-03 15:35:42.974,8,434.829040,33.4015,90.1525
2026-03-03 15:35:43.480,8,434.829040,33.3475,90.1103
2026-03-03 15:35:44.004,8,434.829040,33.3880,90.1694
2026-03-03 15:35:44.513,8,434.829040,33.4015,90.2031
2026-03-03 15:35:45.017,8,434.829040,33.4150,90.1694
2026-03-03 15:35:45.517,8,434.829040,33.4150,90.1525
2026-03-03 15:35:46.019,8,434.829040,33.3610,90.1019
2026-03-03 15:35:46.531,8,434.829040,33.3880,90.1356
2026-03-03 15:35:47.040,8,434.829040,33.4015,90.1609
2026-03-03 15:35:47.551,8,434.829040,33.4015,90.1778
2026-03-03 15:35:48.054,8,434.829040,33.4150,90.1441
2026-03-03 15:35:48.570,8,434.829040,33.4285,90.2031
2026-03-03 15:35:49.081,8,434.829040,33.4015,90.1525
2026-03-03 15:35:49.589,8,434.829040,33.3745,90.1694
2026-03-03 15:35:50.094,8,434.829040,33.3610,90.1441
2026-03-03 15:35:50.603,8,434.829040,33.4015,90.1441
2026-03-03 15:35:51.117,8,434.829040,33.3745,90.1862
2026-03-03 15:35:51.623,8,434.829040,33.3880,90.1187
2026-03-03 15:35:52.126,8,434.829040,33.4555,90.1694
2026-03-03 15:35:52.618,8,434.829040,33.4015,90.1609
2026-03-03 15:35:53.126,8,434.829040,33.3880,90.1525
2026-03-03 15:35:53.641,8,434.829040,33.3880,90.1778
2026-03-03 15:35:54.150,8,434.829040,33.4015,90.1019
2026-03-03 15:35:54.665,8,434.829040,33.3745,90.1694
2026-03-03 15:35:55.171,8,434.829040,33.3880,90.1609
2026-03-03 15:35:55.670,8,434.829040,33.4015,90.1947
2026-03-03 15:35:56.161,8,434.829040,33.3880,90.1694
2026-03-03 15:35:56.670,8,434.829040,33.4015,90.1947
2026-03-03 15:35:57.177,8,434.829040,33.4150,90.1862
2026-03-03 15:35:57.679,8,434.829040,33.4015,90.1187
2026-03-03 15:35:58.187,8,434.829040,33.4150,90.1525
2026-03-03 15:35:58.687,8,434.829040,33.4150,90.1272
2026-03-03 15:35:59.182,8,434.829040,33.3745,90.1441
2026-03-03 15:35:59.749,8,434.829040,33.3880,90.1609
2026-03-03 15:36:00.293,8,434.829040,33.3880,90.1694
2026-03-03 15:36:00.837,8,434.829040,33.3340,90.1525
2026-03-03 15:36:01.382,8,434.829040,33.3610,90.1694
2026-03-03 15:36:01.929,8,434.829040,33.3880,90.1694
2026-03-03 15:36:02.471,8,434.829040,33.3880,90.1778
2026-03-03 15:36:02.974,8,434.829040,33.3745,90.1356
2026-03-03 15:36:03.487,8,434.829040,33.4015,90.1356
2026-03-03 15:36:03.986,8,434.829040,33.4015,90.1019
2026-03-03 15:36:04.489,8,434.829040,33.4285,90.1019
2026-03-03 15:36:04.990,8,434.829040,33.4015,90.1609
2026-03-03 15:36:05.496,8,434.829040,33.3745,90.1272
2026-03-03 15:36:05.997,8,434.829040,33.4015,90.1609
2026-03-03 15:36:06.506,8,434.829040,33.4015,90.1019
2026-03-03 15:36:07.010,8,434.829040,33.3610,90.1862
2026-03-03 15:36:07.504,8,434.829040,33.3745,90.1441
2026-03-03 15:36:08.013,8,434.829040,33.4015,90.1694
